,Input1,Input2,Target,Alpha
3477,z12/mcf-z-stacks-03212011_j24_s2_w2.tif,z16/mcf-z-stacks-03212011_j24_s2_w2.tif,z14/mcf-z-stacks-03212011_j24_s2_w2.tif,0.5
3478,z12/mcf-z-stacks-03212011_k01_s1_w2.tif,z16/mcf-z-stacks-03212011_k01_s1_w2.tif,z14/mcf-z-stacks-03212011_k01_s1_w2.tif,0.5
3479,z12/mcf-z-stacks-03212011_k01_s2_w2.tif,z16/mcf-z-stacks-03212011_k01_s2_w2.tif,z14/mcf-z-stacks-03212011_k01_s2_w2.tif,0.5
3480,z12/mcf-z-stacks-03212011_k02_s1_w2.tif,z16/mcf-z-stacks-03212011_k02_s1_w2.tif,z14/mcf-z-stacks-03212011_k02_s1_w2.tif,0.5
3481,z12/mcf-z-stacks-03212011_k02_s2_w2.tif,z16/mcf-z-stacks-03212011_k02_s2_w2.tif,z14/mcf-z-stacks-03212011_k02_s2_w2.tif,0.5
3482,z12/mcf-z-stacks-03212011_k03_s1_w2.tif,z16/mcf-z-stacks-03212011_k03_s1_w2.tif,z14/mcf-z-stacks-03212011_k03_s1_w2.tif,0.5
3483,z12/mcf-z-stacks-03212011_k03_s2_w2.tif,z16/mcf-z-stacks-03212011_k03_s2_w2.tif,z14/mcf-z-stacks-03212011_k03_s2_w2.tif,0.5
3484,z12/mcf-z-stacks-03212011_k04_s1_w2.tif,z16/mcf-z-stacks-03212011_k04_s1_w2.tif,z14/mcf-z-stacks-03212011_k04_s1_w2.tif,0.5
3485,z12/mcf-z-stacks-03212011_k04_s2_w2.tif,z16/mcf-z-stacks-03212011_k04_s2_w2.tif,z14/mcf-z-stacks-03212011_k04_s2_w2.tif,0.5
3486,z12/mcf-z-stacks-03212011_k05_s1_w2.tif,z16/mcf-z-stacks-03212011_k05_s1_w2.tif,z14/mcf-z-stacks-03212011_k05_s1_w2.tif,0.5
3487,z12/mcf-z-stacks-03212011_k05_s2_w2.tif,z16/mcf-z-stacks-03212011_k05_s2_w2.tif,z14/mcf-z-stacks-03212011_k05_s2_w2.tif,0.5
3488,z12/mcf-z-stacks-03212011_k06_s1_w2.tif,z16/mcf-z-stacks-03212011_k06_s1_w2.tif,z14/mcf-z-stacks-03212011_k06_s1_w2.tif,0.5
3489,z12/mcf-z-stacks-03212011_k06_s2_w2.tif,z16/mcf-z-stacks-03212011_k06_s2_w2.tif,z14/mcf-z-stacks-03212011_k06_s2_w2.tif,0.5
3490,z12/mcf-z-stacks-03212011_k07_s1_w2.tif,z16/mcf-z-stacks-03212011_k07_s1_w2.tif,z14/mcf-z-stacks-03212011_k07_s1_w2.tif,0.5
3491,z12/mcf-z-stacks-03212011_k07_s2_w2.tif,z16/mcf-z-stacks-03212011_k07_s2_w2.tif,z14/mcf-z-stacks-03212011_k07_s2_w2.tif,0.5
3492,z12/mcf-z-stacks-03212011_k08_s1_w2.tif,z16/mcf-z-stacks-03212011_k08_s1_w2.tif,z14/mcf-z-stacks-03212011_k08_s1_w2.tif,0.5
3493,z12/mcf-z-stacks-03212011_k08_s2_w2.tif,z16/mcf-z-stacks-03212011_k08_s2_w2.tif,z14/mcf-z-stacks-03212011_k08_s2_w2.tif,0.5
3494,z12/mcf-z-stacks-03212011_k09_s1_w2.tif,z16/mcf-z-stacks-03212011_k09_s1_w2.tif,z14/mcf-z-stacks-03212011_k09_s1_w2.tif,0.5
3495,z12/mcf-z-stacks-03212011_k09_s2_w2.tif,z16/mcf-z-stacks-03212011_k09_s2_w2.tif,z14/mcf-z-stacks-03212011_k09_s2_w2.tif,0.5
3496,z12/mcf-z-stacks-03212011_k10_s1_w2.tif,z16/mcf-z-stacks-03212011_k10_s1_w2.tif,z14/mcf-z-stacks-03212011_k10_s1_w2.tif,0.5
3497,z12/mcf-z-stacks-03212011_k10_s2_w2.tif,z16/mcf-z-stacks-03212011_k10_s2_w2.tif,z14/mcf-z-stacks-03212011_k10_s2_w2.tif,0.5
3498,z12/mcf-z-stacks-03212011_k11_s1_w2.tif,z16/mcf-z-stacks-03212011_k11_s1_w2.tif,z14/mcf-z-stacks-03212011_k11_s1_w2.tif,0.5
3499,z12/mcf-z-stacks-03212011_k11_s2_w2.tif,z16/mcf-z-stacks-03212011_k11_s2_w2.tif,z14/mcf-z-stacks-03212011_k11_s2_w2.tif,0.5
3500,z12/mcf-z-stacks-03212011_k12_s1_w2.tif,z16/mcf-z-stacks-03212011_k12_s1_w2.tif,z14/mcf-z-stacks-03212011_k12_s1_w2.tif,0.5
3501,z12/mcf-z-stacks-03212011_k12_s2_w2.tif,z16/mcf-z-stacks-03212011_k12_s2_w2.tif,z14/mcf-z-stacks-03212011_k12_s2_w2.tif,0.5
3502,z12/mcf-z-stacks-03212011_k13_s1_w2.tif,z16/mcf-z-stacks-03212011_k13_s1_w2.tif,z14/mcf-z-stacks-03212011_k13_s1_w2.tif,0.5
3503,z12/mcf-z-stacks-03212011_k13_s2_w2.tif,z16/mcf-z-stacks-03212011_k13_s2_w2.tif,z14/mcf-z-stacks-03212011_k13_s2_w2.tif,0.5
3504,z12/mcf-z-stacks-03212011_k14_s1_w2.tif,z16/mcf-z-stacks-03212011_k14_s1_w2.tif,z14/mcf-z-stacks-03212011_k14_s1_w2.tif,0.5
3505,z12/mcf-z-stacks-03212011_k14_s2_w2.tif,z16/mcf-z-stacks-03212011_k14_s2_w2.tif,z14/mcf-z-stacks-03212011_k14_s2_w2.tif,0.5
3506,z12/mcf-z-stacks-03212011_k15_s1_w2.tif,z16/mcf-z-stacks-03212011_k15_s1_w2.tif,z14/mcf-z-stacks-03212011_k15_s1_w2.tif,0.5
3507,z12/mcf-z-stacks-03212011_k15_s2_w2.tif,z16/mcf-z-stacks-03212011_k15_s2_w2.tif,z14/mcf-z-stacks-03212011_k15_s2_w2.tif,0.5
3508,z12/mcf-z-stacks-03212011_k16_s1_w2.tif,z16/mcf-z-stacks-03212011_k16_s1_w2.tif,z14/mcf-z-stacks-03212011_k16_s1_w2.tif,0.5
3509,z12/mcf-z-stacks-03212011_k16_s2_w2.tif,z16/mcf-z-stacks-03212011_k16_s2_w2.tif,z14/mcf-z-stacks-03212011_k16_s2_w2.tif,0.5
3510,z12/mcf-z-stacks-03212011_k17_s1_w2.tif,z16/mcf-z-stacks-03212011_k17_s1_w2.tif,z14/mcf-z-stacks-03212011_k17_s1_w2.tif,0.5
3511,z12/mcf-z-stacks-03212011_k17_s2_w2.tif,z16/mcf-z-stacks-03212011_k17_s2_w2.tif,z14/mcf-z-stacks-03212011_k17_s2_w2.tif,0.5
3512,z12/mcf-z-stacks-03212011_k18_s1_w2.tif,z16/mcf-z-stacks-03212011_k18_s1_w2.tif,z14/mcf-z-stacks-03212011_k18_s1_w2.tif,0.5
3513,z12/mcf-z-stacks-03212011_k18_s2_w2.tif,z16/mcf-z-stacks-03212011_k18_s2_w2.tif,z14/mcf-z-stacks-03212011_k18_s2_w2.tif,0.5
3514,z12/mcf-z-stacks-03212011_k19_s1_w2.tif,z16/mcf-z-stacks-03212011_k19_s1_w2.tif,z14/mcf-z-stacks-03212011_k19_s1_w2.tif,0.5
3515,z12/mcf-z-stacks-03212011_k19_s2_w2.tif,z16/mcf-z-stacks-03212011_k19_s2_w2.tif,z14/mcf-z-stacks-03212011_k19_s2_w2.tif,0.5
3516,z12/mcf-z-stacks-03212011_k20_s1_w2.tif,z16/mcf-z-stacks-03212011_k20_s1_w2.tif,z14/mcf-z-stacks-03212011_k20_s1_w2.tif,0.5
3517,z12/mcf-z-stacks-03212011_k20_s2_w2.tif,z16/mcf-z-stacks-03212011_k20_s2_w2.tif,z14/mcf-z-stacks-03212011_k20_s2_w2.tif,0.5
3518,z12/mcf-z-stacks-03212011_k21_s1_w2.tif,z16/mcf-z-stacks-03212011_k21_s1_w2.tif,z14/mcf-z-stacks-03212011_k21_s1_w2.tif,0.5
3519,z12/mcf-z-stacks-03212011_k21_s2_w2.tif,z16/mcf-z-stacks-03212011_k21_s2_w2.tif,z14/mcf-z-stacks-03212011_k21_s2_w2.tif,0.5
3520,z12/mcf-z-stacks-03212011_k22_s1_w2.tif,z16/mcf-z-stacks-03212011_k22_s1_w2.tif,z14/mcf-z-stacks-03212011_k22_s1_w2.tif,0.5
3521,z12/mcf-z-stacks-03212011_k22_s2_w2.tif,z16/mcf-z-stacks-03212011_k22_s2_w2.tif,z14/mcf-z-stacks-03212011_k22_s2_w2.tif,0.5
3522,z12/mcf-z-stacks-03212011_k23_s1_w2.tif,z16/mcf-z-stacks-03212011_k23_s1_w2.tif,z14/mcf-z-stacks-03212011_k23_s1_w2.tif,0.5
3523,z12/mcf-z-stacks-03212011_k23_s2_w2.tif,z16/mcf-z-stacks-03212011_k23_s2_w2.tif,z14/mcf-z-stacks-03212011_k23_s2_w2.tif,0.5
3524,z12/mcf-z-stacks-03212011_k24_s1_w2.tif,z16/mcf-z-stacks-03212011_k24_s1_w2.tif,z14/mcf-z-stacks-03212011_k24_s1_w2.tif,0.5
3525,z12/mcf-z-stacks-03212011_k24_s2_w2.tif,z16/mcf-z-stacks-03212011_k24_s2_w2.tif,z14/mcf-z-stacks-03212011_k24_s2_w2.tif,0.5
3526,z12/mcf-z-stacks-03212011_l01_s1_w2.tif,z16/mcf-z-stacks-03212011_l01_s1_w2.tif,z14/mcf-z-stacks-03212011_l01_s1_w2.tif,0.5
3527,z12/mcf-z-stacks-03212011_l01_s2_w2.tif,z16/mcf-z-stacks-03212011_l01_s2_w2.tif,z14/mcf-z-stacks-03212011_l01_s2_w2.tif,0.5
3528,z12/mcf-z-stacks-03212011_l02_s1_w2.tif,z16/mcf-z-stacks-03212011_l02_s1_w2.tif,z14/mcf-z-stacks-03212011_l02_s1_w2.tif,0.5
3529,z12/mcf-z-stacks-03212011_l02_s2_w2.tif,z16/mcf-z-stacks-03212011_l02_s2_w2.tif,z14/mcf-z-stacks-03212011_l02_s2_w2.tif,0.5
3530,z12/mcf-z-stacks-03212011_l03_s1_w2.tif,z16/mcf-z-stacks-03212011_l03_s1_w2.tif,z14/mcf-z-stacks-03212011_l03_s1_w2.tif,0.5
3531,z12/mcf-z-stacks-03212011_l03_s2_w2.tif,z16/mcf-z-stacks-03212011_l03_s2_w2.tif,z14/mcf-z-stacks-03212011_l03_s2_w2.tif,0.5
3532,z12/mcf-z-stacks-03212011_l04_s1_w2.tif,z16/mcf-z-stacks-03212011_l04_s1_w2.tif,z14/mcf-z-stacks-03212011_l04_s1_w2.tif,0.5
3533,z12/mcf-z-stacks-03212011_l04_s2_w2.tif,z16/mcf-z-stacks-03212011_l04_s2_w2.tif,z14/mcf-z-stacks-03212011_l04_s2_w2.tif,0.5
3534,z12/mcf-z-stacks-03212011_l05_s1_w2.tif,z16/mcf-z-stacks-03212011_l05_s1_w2.tif,z14/mcf-z-stacks-03212011_l05_s1_w2.tif,0.5
3535,z12/mcf-z-stacks-03212011_l05_s2_w2.tif,z16/mcf-z-stacks-03212011_l05_s2_w2.tif,z14/mcf-z-stacks-03212011_l05_s2_w2.tif,0.5
3536,z12/mcf-z-stacks-03212011_l06_s1_w2.tif,z16/mcf-z-stacks-03212011_l06_s1_w2.tif,z14/mcf-z-stacks-03212011_l06_s1_w2.tif,0.5
3537,z12/mcf-z-stacks-03212011_l06_s2_w2.tif,z16/mcf-z-stacks-03212011_l06_s2_w2.tif,z14/mcf-z-stacks-03212011_l06_s2_w2.tif,0.5
3538,z12/mcf-z-stacks-03212011_l07_s1_w2.tif,z16/mcf-z-stacks-03212011_l07_s1_w2.tif,z14/mcf-z-stacks-03212011_l07_s1_w2.tif,0.5
3539,z12/mcf-z-stacks-03212011_l07_s2_w2.tif,z16/mcf-z-stacks-03212011_l07_s2_w2.tif,z14/mcf-z-stacks-03212011_l07_s2_w2.tif,0.5
3540,z12/mcf-z-stacks-03212011_l08_s1_w2.tif,z16/mcf-z-stacks-03212011_l08_s1_w2.tif,z14/mcf-z-stacks-03212011_l08_s1_w2.tif,0.5
3541,z12/mcf-z-stacks-03212011_l08_s2_w2.tif,z16/mcf-z-stacks-03212011_l08_s2_w2.tif,z14/mcf-z-stacks-03212011_l08_s2_w2.tif,0.5
3542,z12/mcf-z-stacks-03212011_l09_s1_w2.tif,z16/mcf-z-stacks-03212011_l09_s1_w2.tif,z14/mcf-z-stacks-03212011_l09_s1_w2.tif,0.5
3543,z12/mcf-z-stacks-03212011_l09_s2_w2.tif,z16/mcf-z-stacks-03212011_l09_s2_w2.tif,z14/mcf-z-stacks-03212011_l09_s2_w2.tif,0.5
3544,z12/mcf-z-stacks-03212011_l10_s1_w2.tif,z16/mcf-z-stacks-03212011_l10_s1_w2.tif,z14/mcf-z-stacks-03212011_l10_s1_w2.tif,0.5
3545,z12/mcf-z-stacks-03212011_l10_s2_w2.tif,z16/mcf-z-stacks-03212011_l10_s2_w2.tif,z14/mcf-z-stacks-03212011_l10_s2_w2.tif,0.5
3546,z12/mcf-z-stacks-03212011_l11_s1_w2.tif,z16/mcf-z-stacks-03212011_l11_s1_w2.tif,z14/mcf-z-stacks-03212011_l11_s1_w2.tif,0.5
3547,z12/mcf-z-stacks-03212011_l11_s2_w2.tif,z16/mcf-z-stacks-03212011_l11_s2_w2.tif,z14/mcf-z-stacks-03212011_l11_s2_w2.tif,0.5
3548,z12/mcf-z-stacks-03212011_l12_s1_w2.tif,z16/mcf-z-stacks-03212011_l12_s1_w2.tif,z14/mcf-z-stacks-03212011_l12_s1_w2.tif,0.5
3549,z12/mcf-z-stacks-03212011_l12_s2_w2.tif,z16/mcf-z-stacks-03212011_l12_s2_w2.tif,z14/mcf-z-stacks-03212011_l12_s2_w2.tif,0.5
3550,z12/mcf-z-stacks-03212011_l13_s1_w2.tif,z16/mcf-z-stacks-03212011_l13_s1_w2.tif,z14/mcf-z-stacks-03212011_l13_s1_w2.tif,0.5
3551,z12/mcf-z-stacks-03212011_l13_s2_w2.tif,z16/mcf-z-stacks-03212011_l13_s2_w2.tif,z14/mcf-z-stacks-03212011_l13_s2_w2.tif,0.5
3552,z12/mcf-z-stacks-03212011_l14_s1_w2.tif,z16/mcf-z-stacks-03212011_l14_s1_w2.tif,z14/mcf-z-stacks-03212011_l14_s1_w2.tif,0.5
3553,z12/mcf-z-stacks-03212011_l14_s2_w2.tif,z16/mcf-z-stacks-03212011_l14_s2_w2.tif,z14/mcf-z-stacks-03212011_l14_s2_w2.tif,0.5
3554,z12/mcf-z-stacks-03212011_l15_s1_w2.tif,z16/mcf-z-stacks-03212011_l15_s1_w2.tif,z14/mcf-z-stacks-03212011_l15_s1_w2.tif,0.5
3555,z12/mcf-z-stacks-03212011_l15_s2_w2.tif,z16/mcf-z-stacks-03212011_l15_s2_w2.tif,z14/mcf-z-stacks-03212011_l15_s2_w2.tif,0.5
3556,z12/mcf-z-stacks-03212011_l16_s1_w2.tif,z16/mcf-z-stacks-03212011_l16_s1_w2.tif,z14/mcf-z-stacks-03212011_l16_s1_w2.tif,0.5
3557,z12/mcf-z-stacks-03212011_l16_s2_w2.tif,z16/mcf-z-stacks-03212011_l16_s2_w2.tif,z14/mcf-z-stacks-03212011_l16_s2_w2.tif,0.5
3558,z12/mcf-z-stacks-03212011_l17_s1_w2.tif,z16/mcf-z-stacks-03212011_l17_s1_w2.tif,z14/mcf-z-stacks-03212011_l17_s1_w2.tif,0.5
3559,z12/mcf-z-stacks-03212011_l17_s2_w2.tif,z16/mcf-z-stacks-03212011_l17_s2_w2.tif,z14/mcf-z-stacks-03212011_l17_s2_w2.tif,0.5
3560,z12/mcf-z-stacks-03212011_l18_s1_w2.tif,z16/mcf-z-stacks-03212011_l18_s1_w2.tif,z14/mcf-z-stacks-03212011_l18_s1_w2.tif,0.5
3561,z12/mcf-z-stacks-03212011_l18_s2_w2.tif,z16/mcf-z-stacks-03212011_l18_s2_w2.tif,z14/mcf-z-stacks-03212011_l18_s2_w2.tif,0.5
3562,z12/mcf-z-stacks-03212011_l19_s1_w2.tif,z16/mcf-z-stacks-03212011_l19_s1_w2.tif,z14/mcf-z-stacks-03212011_l19_s1_w2.tif,0.5
3563,z12/mcf-z-stacks-03212011_l19_s2_w2.tif,z16/mcf-z-stacks-03212011_l19_s2_w2.tif,z14/mcf-z-stacks-03212011_l19_s2_w2.tif,0.5
3564,z12/mcf-z-stacks-03212011_l20_s1_w2.tif,z16/mcf-z-stacks-03212011_l20_s1_w2.tif,z14/mcf-z-stacks-03212011_l20_s1_w2.tif,0.5
3565,z12/mcf-z-stacks-03212011_l20_s2_w2.tif,z16/mcf-z-stacks-03212011_l20_s2_w2.tif,z14/mcf-z-stacks-03212011_l20_s2_w2.tif,0.5
3566,z12/mcf-z-stacks-03212011_l21_s1_w2.tif,z16/mcf-z-stacks-03212011_l21_s1_w2.tif,z14/mcf-z-stacks-03212011_l21_s1_w2.tif,0.5
3567,z12/mcf-z-stacks-03212011_l21_s2_w2.tif,z16/mcf-z-stacks-03212011_l21_s2_w2.tif,z14/mcf-z-stacks-03212011_l21_s2_w2.tif,0.5
3568,z12/mcf-z-stacks-03212011_l22_s1_w2.tif,z16/mcf-z-stacks-03212011_l22_s1_w2.tif,z14/mcf-z-stacks-03212011_l22_s1_w2.tif,0.5
3569,z12/mcf-z-stacks-03212011_l22_s2_w2.tif,z16/mcf-z-stacks-03212011_l22_s2_w2.tif,z14/mcf-z-stacks-03212011_l22_s2_w2.tif,0.5
3570,z12/mcf-z-stacks-03212011_l23_s1_w2.tif,z16/mcf-z-stacks-03212011_l23_s1_w2.tif,z14/mcf-z-stacks-03212011_l23_s1_w2.tif,0.5
3571,z12/mcf-z-stacks-03212011_l23_s2_w2.tif,z16/mcf-z-stacks-03212011_l23_s2_w2.tif,z14/mcf-z-stacks-03212011_l23_s2_w2.tif,0.5
3572,z12/mcf-z-stacks-03212011_l24_s1_w2.tif,z16/mcf-z-stacks-03212011_l24_s1_w2.tif,z14/mcf-z-stacks-03212011_l24_s1_w2.tif,0.5
3573,z12/mcf-z-stacks-03212011_l24_s2_w2.tif,z16/mcf-z-stacks-03212011_l24_s2_w2.tif,z14/mcf-z-stacks-03212011_l24_s2_w2.tif,0.5
3574,z12/mcf-z-stacks-03212011_m01_s1_w2.tif,z16/mcf-z-stacks-03212011_m01_s1_w2.tif,z14/mcf-z-stacks-03212011_m01_s1_w2.tif,0.5
3575,z12/mcf-z-stacks-03212011_m01_s2_w2.tif,z16/mcf-z-stacks-03212011_m01_s2_w2.tif,z14/mcf-z-stacks-03212011_m01_s2_w2.tif,0.5
3576,z12/mcf-z-stacks-03212011_m02_s1_w2.tif,z16/mcf-z-stacks-03212011_m02_s1_w2.tif,z14/mcf-z-stacks-03212011_m02_s1_w2.tif,0.5
3577,z12/mcf-z-stacks-03212011_m02_s2_w2.tif,z16/mcf-z-stacks-03212011_m02_s2_w2.tif,z14/mcf-z-stacks-03212011_m02_s2_w2.tif,0.5
3578,z12/mcf-z-stacks-03212011_m03_s1_w2.tif,z16/mcf-z-stacks-03212011_m03_s1_w2.tif,z14/mcf-z-stacks-03212011_m03_s1_w2.tif,0.5
3579,z12/mcf-z-stacks-03212011_m03_s2_w2.tif,z16/mcf-z-stacks-03212011_m03_s2_w2.tif,z14/mcf-z-stacks-03212011_m03_s2_w2.tif,0.5
3580,z12/mcf-z-stacks-03212011_m04_s1_w2.tif,z16/mcf-z-stacks-03212011_m04_s1_w2.tif,z14/mcf-z-stacks-03212011_m04_s1_w2.tif,0.5
3581,z12/mcf-z-stacks-03212011_m04_s2_w2.tif,z16/mcf-z-stacks-03212011_m04_s2_w2.tif,z14/mcf-z-stacks-03212011_m04_s2_w2.tif,0.5
3582,z12/mcf-z-stacks-03212011_m05_s1_w2.tif,z16/mcf-z-stacks-03212011_m05_s1_w2.tif,z14/mcf-z-stacks-03212011_m05_s1_w2.tif,0.5
3583,z12/mcf-z-stacks-03212011_m05_s2_w2.tif,z16/mcf-z-stacks-03212011_m05_s2_w2.tif,z14/mcf-z-stacks-03212011_m05_s2_w2.tif,0.5
3584,z12/mcf-z-stacks-03212011_m06_s1_w2.tif,z16/mcf-z-stacks-03212011_m06_s1_w2.tif,z14/mcf-z-stacks-03212011_m06_s1_w2.tif,0.5
3585,z12/mcf-z-stacks-03212011_m06_s2_w2.tif,z16/mcf-z-stacks-03212011_m06_s2_w2.tif,z14/mcf-z-stacks-03212011_m06_s2_w2.tif,0.5
3586,z12/mcf-z-stacks-03212011_m07_s1_w2.tif,z16/mcf-z-stacks-03212011_m07_s1_w2.tif,z14/mcf-z-stacks-03212011_m07_s1_w2.tif,0.5
3587,z12/mcf-z-stacks-03212011_m07_s2_w2.tif,z16/mcf-z-stacks-03212011_m07_s2_w2.tif,z14/mcf-z-stacks-03212011_m07_s2_w2.tif,0.5
3588,z12/mcf-z-stacks-03212011_m08_s1_w2.tif,z16/mcf-z-stacks-03212011_m08_s1_w2.tif,z14/mcf-z-stacks-03212011_m08_s1_w2.tif,0.5
3589,z12/mcf-z-stacks-03212011_m08_s2_w2.tif,z16/mcf-z-stacks-03212011_m08_s2_w2.tif,z14/mcf-z-stacks-03212011_m08_s2_w2.tif,0.5
3590,z12/mcf-z-stacks-03212011_m09_s1_w2.tif,z16/mcf-z-stacks-03212011_m09_s1_w2.tif,z14/mcf-z-stacks-03212011_m09_s1_w2.tif,0.5
3591,z12/mcf-z-stacks-03212011_m09_s2_w2.tif,z16/mcf-z-stacks-03212011_m09_s2_w2.tif,z14/mcf-z-stacks-03212011_m09_s2_w2.tif,0.5
3592,z12/mcf-z-stacks-03212011_m10_s1_w2.tif,z16/mcf-z-stacks-03212011_m10_s1_w2.tif,z14/mcf-z-stacks-03212011_m10_s1_w2.tif,0.5
3593,z12/mcf-z-stacks-03212011_m10_s2_w2.tif,z16/mcf-z-stacks-03212011_m10_s2_w2.tif,z14/mcf-z-stacks-03212011_m10_s2_w2.tif,0.5
3594,z12/mcf-z-stacks-03212011_m11_s1_w2.tif,z16/mcf-z-stacks-03212011_m11_s1_w2.tif,z14/mcf-z-stacks-03212011_m11_s1_w2.tif,0.5
3595,z12/mcf-z-stacks-03212011_m11_s2_w2.tif,z16/mcf-z-stacks-03212011_m11_s2_w2.tif,z14/mcf-z-stacks-03212011_m11_s2_w2.tif,0.5
3596,z12/mcf-z-stacks-03212011_m12_s1_w2.tif,z16/mcf-z-stacks-03212011_m12_s1_w2.tif,z14/mcf-z-stacks-03212011_m12_s1_w2.tif,0.5
3597,z12/mcf-z-stacks-03212011_m12_s2_w2.tif,z16/mcf-z-stacks-03212011_m12_s2_w2.tif,z14/mcf-z-stacks-03212011_m12_s2_w2.tif,0.5
3598,z12/mcf-z-stacks-03212011_m13_s1_w2.tif,z16/mcf-z-stacks-03212011_m13_s1_w2.tif,z14/mcf-z-stacks-03212011_m13_s1_w2.tif,0.5
3599,z12/mcf-z-stacks-03212011_m13_s2_w2.tif,z16/mcf-z-stacks-03212011_m13_s2_w2.tif,z14/mcf-z-stacks-03212011_m13_s2_w2.tif,0.5
3600,z12/mcf-z-stacks-03212011_m14_s1_w2.tif,z16/mcf-z-stacks-03212011_m14_s1_w2.tif,z14/mcf-z-stacks-03212011_m14_s1_w2.tif,0.5
3601,z12/mcf-z-stacks-03212011_m14_s2_w2.tif,z16/mcf-z-stacks-03212011_m14_s2_w2.tif,z14/mcf-z-stacks-03212011_m14_s2_w2.tif,0.5
3602,z12/mcf-z-stacks-03212011_m15_s1_w2.tif,z16/mcf-z-stacks-03212011_m15_s1_w2.tif,z14/mcf-z-stacks-03212011_m15_s1_w2.tif,0.5
3603,z12/mcf-z-stacks-03212011_m15_s2_w2.tif,z16/mcf-z-stacks-03212011_m15_s2_w2.tif,z14/mcf-z-stacks-03212011_m15_s2_w2.tif,0.5
3604,z12/mcf-z-stacks-03212011_m16_s1_w2.tif,z16/mcf-z-stacks-03212011_m16_s1_w2.tif,z14/mcf-z-stacks-03212011_m16_s1_w2.tif,0.5
3605,z12/mcf-z-stacks-03212011_m16_s2_w2.tif,z16/mcf-z-stacks-03212011_m16_s2_w2.tif,z14/mcf-z-stacks-03212011_m16_s2_w2.tif,0.5
3606,z12/mcf-z-stacks-03212011_m17_s1_w2.tif,z16/mcf-z-stacks-03212011_m17_s1_w2.tif,z14/mcf-z-stacks-03212011_m17_s1_w2.tif,0.5
3607,z12/mcf-z-stacks-03212011_m17_s2_w2.tif,z16/mcf-z-stacks-03212011_m17_s2_w2.tif,z14/mcf-z-stacks-03212011_m17_s2_w2.tif,0.5
3608,z12/mcf-z-stacks-03212011_m18_s1_w2.tif,z16/mcf-z-stacks-03212011_m18_s1_w2.tif,z14/mcf-z-stacks-03212011_m18_s1_w2.tif,0.5
3609,z12/mcf-z-stacks-03212011_m18_s2_w2.tif,z16/mcf-z-stacks-03212011_m18_s2_w2.tif,z14/mcf-z-stacks-03212011_m18_s2_w2.tif,0.5
3610,z12/mcf-z-stacks-03212011_m19_s1_w2.tif,z16/mcf-z-stacks-03212011_m19_s1_w2.tif,z14/mcf-z-stacks-03212011_m19_s1_w2.tif,0.5
3611,z12/mcf-z-stacks-03212011_m19_s2_w2.tif,z16/mcf-z-stacks-03212011_m19_s2_w2.tif,z14/mcf-z-stacks-03212011_m19_s2_w2.tif,0.5
3612,z12/mcf-z-stacks-03212011_m20_s1_w2.tif,z16/mcf-z-stacks-03212011_m20_s1_w2.tif,z14/mcf-z-stacks-03212011_m20_s1_w2.tif,0.5
3613,z12/mcf-z-stacks-03212011_m20_s2_w2.tif,z16/mcf-z-stacks-03212011_m20_s2_w2.tif,z14/mcf-z-stacks-03212011_m20_s2_w2.tif,0.5
3614,z12/mcf-z-stacks-03212011_m21_s1_w2.tif,z16/mcf-z-stacks-03212011_m21_s1_w2.tif,z14/mcf-z-stacks-03212011_m21_s1_w2.tif,0.5
3615,z12/mcf-z-stacks-03212011_m21_s2_w2.tif,z16/mcf-z-stacks-03212011_m21_s2_w2.tif,z14/mcf-z-stacks-03212011_m21_s2_w2.tif,0.5
3616,z12/mcf-z-stacks-03212011_m22_s1_w2.tif,z16/mcf-z-stacks-03212011_m22_s1_w2.tif,z14/mcf-z-stacks-03212011_m22_s1_w2.tif,0.5
3617,z12/mcf-z-stacks-03212011_m22_s2_w2.tif,z16/mcf-z-stacks-03212011_m22_s2_w2.tif,z14/mcf-z-stacks-03212011_m22_s2_w2.tif,0.5
3618,z12/mcf-z-stacks-03212011_m23_s1_w2.tif,z16/mcf-z-stacks-03212011_m23_s1_w2.tif,z14/mcf-z-stacks-03212011_m23_s1_w2.tif,0.5
3619,z12/mcf-z-stacks-03212011_m23_s2_w2.tif,z16/mcf-z-stacks-03212011_m23_s2_w2.tif,z14/mcf-z-stacks-03212011_m23_s2_w2.tif,0.5
3620,z12/mcf-z-stacks-03212011_m24_s1_w2.tif,z16/mcf-z-stacks-03212011_m24_s1_w2.tif,z14/mcf-z-stacks-03212011_m24_s1_w2.tif,0.5
3621,z12/mcf-z-stacks-03212011_m24_s2_w2.tif,z16/mcf-z-stacks-03212011_m24_s2_w2.tif,z14/mcf-z-stacks-03212011_m24_s2_w2.tif,0.5
3622,z12/mcf-z-stacks-03212011_n01_s1_w2.tif,z16/mcf-z-stacks-03212011_n01_s1_w2.tif,z14/mcf-z-stacks-03212011_n01_s1_w2.tif,0.5
3623,z12/mcf-z-stacks-03212011_n01_s2_w2.tif,z16/mcf-z-stacks-03212011_n01_s2_w2.tif,z14/mcf-z-stacks-03212011_n01_s2_w2.tif,0.5
3624,z12/mcf-z-stacks-03212011_n02_s1_w2.tif,z16/mcf-z-stacks-03212011_n02_s1_w2.tif,z14/mcf-z-stacks-03212011_n02_s1_w2.tif,0.5
